region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000703,land,#74d939,8674,DST000332,136,162,235,284,188,217,187,225,1794,1254,1893,1376,1846,1309,1845,1317
TRT000704,land,#535c77,5414,DST000334,119,13,243,140,170,66,164,71,2034,1481,2158,1608,2085,1534,2079,1539
TRT000705,land,#4b8a63,4122,DST000334,76,0,189,75,131,33,129,33,1991,1468,2104,1543,2046,1501,2044,1501
TRT000706,land,#daa834,6556,DST000334,0,28,126,128,75,79,73,82,1915,1496,2041,1596,1990,1547,1988,1550
TRT000707,land,#aa35b2,7415,DST000334,0,125,139,233,73,165,70,168,1915,1593,2054,1701,1988,1633,1985,1636
TRT000708,land,#6a1230,7236,DST000333,117,4,219,96,162,50,163,49,1952,1322,2054,1414,1997,1368,1998,1367
TRT000709,land,#f53def,8210,DST000333,0,0,116,110,69,51,70,47,1835,1318,1951,1428,1904,1369,1905,1365
TRT000710,land,#5d0178,7861,DST000333,41,81,155,202,108,140,105,136,1876,1399,1990,1520,1943,1458,1940,1454
TRT000711,land,#f39245,6985,DST000333,145,72,238,176,190,125,189,124,1980,1390,2073,1494,2025,1443,2024,1442
TRT000712,land,#ddd7dd,566,DST000335,0,0,42,33,20,16,20,16,2015,1170,2057,1203,2035,1186,2035,1186
TRT000713,land,#7365ec,834,DST000336,0,0,50,31,28,15,28,15,4868,1179,4918,1210,4896,1194,4896,1194
TRT000714,ocean,#1d499e,68610,DST000324,214,260,560,562,383,421,372,426,3573,1167,3919,1469,3742,1328,3731,1333
TRT000715,ocean,#1a448f,56785,DST000324,152,546,538,829,363,665,384,670,3511,1453,3897,1736,3722,1572,3743,1577
TRT000716,ocean,#093c79,52625,DST000324,443,428,678,822,560,617,562,615,3802,1335,4037,1729,3919,1524,3921,1522
TRT000717,ocean,#2e4f72,36411,DST000324,0,307,247,614,130,466,136,517,3359,1214,3606,1521,3489,1373,3495,1424
TRT000718,ocean,#100665,70955,DST000324,90,0,459,365,286,197,278,209,3449,907,3818,1272,3645,1104,3637,1116
TRT000719,land,#88db8a,6702,DST000337,59,70,168,167,115,124,117,122,3339,1259,3448,1356,3395,1313,3397,1311
TRT000720,land,#32e0ca,6411,DST000337,0,0,86,134,40,73,43,76,3280,1189,3366,1323,3320,1262,3323,1265
TRT000721,land,#9602a2,4733,DST000337,47,1,149,86,96,47,93,42,3327,1190,3429,1275,3376,1236,3373,1231
TRT000722,land,#2653f1,357,DST000338,0,0,31,26,16,14,16,14,3268,1191,3299,1217,3284,1205,3284,1205
TRT000723,ocean,#3038a0,38288,DST000325,0,0,390,301,208,155,203,156,3567,698,3957,999,3775,853,3770,854
TRT000724,ocean,#3b1668,52131,DST000325,183,158,460,477,327,328,330,319,3750,856,4027,1175,3894,1026,3897,1017
TRT000725,ocean,#2e2a84,97388,DST000325,448,457,981,851,662,662,651,655,4015,1155,4548,1549,4229,1360,4218,1353
TRT000726,ocean,#2d029e,63367,DST000325,256,403,598,795,436,553,416,547,3823,1101,4165,1493,4003,1251,3983,1245
TRT000727,land,#3dce0f,5709,DST000339,0,0,136,117,92,45,92,45,4887,1197,5023,1314,4979,1242,4979,1242
TRT000728,land,#6b42f2,113,DST000340,0,0,23,22,12,10,12,10,4463,1198,4486,1220,4475,1208,4475,1208
TRT000729,land,#631474,340,DST000341,0,0,26,32,12,15,12,15,3272,1210,3298,1242,3284,1225,3284,1225
TRT000730,land,#13adf6,7150,DST000342,0,0,151,125,52,62,52,62,5022,1215,5173,1340,5074,1277,5074,1277
TRT000731,ocean,#24217b,57991,DST000323,0,167,280,499,141,358,141,345,3892,1533,4172,1865,4033,1724,4033,1711
TRT000732,ocean,#004286,70357,DST000323,205,101,518,513,349,295,353,303,4097,1467,4410,1879,4241,1661,4245,1669
TRT000733,ocean,#27386c,85944,DST000323,20,460,352,745,183,609,180,605,3912,1826,4244,2111,4075,1975,4072,1971
TRT000734,ocean,#310f69,59492,DST000323,366,0,701,313,549,156,550,156,4258,1366,4593,1679,4441,1522,4442,1522
TRT000735,ocean,#2c296a,65810,DST000323,355,313,691,617,551,461,547,470,4247,1679,4583,1983,4443,1827,4439,1836
TRT000736,ocean,#1f4a96,63024,DST000323,328,514,687,745,498,655,500,663,4220,1880,4579,2111,4390,2021,4392,2029
TRT000737,ocean,#282d65,62524,DST000326,282,301,546,610,421,463,432,455,3450,1802,3714,2111,3589,1964,3600,1956
TRT000738,ocean,#3015a6,56529,DST000326,390,109,723,389,542,257,541,251,3558,1610,3891,1890,3710,1758,3709,1752
TRT000739,ocean,#064e70,54754,DST000326,516,305,745,610,646,480,651,479,3684,1806,3913,2111,3814,1981,3819,1980
TRT000740,ocean,#3a16ad,51953,DST000326,0,184,264,516,94,343,87,355,3168,1685,3432,2017,3262,1844,3255,1856
TRT000741,ocean,#1c3998,72181,DST000326,93,0,424,365,272,180,266,184,3261,1501,3592,1866,3440,1681,3434,1685
TRT000742,ocean,#1740b3,56776,DST000326,0,366,348,610,184,518,197,519,3168,1867,3516,2111,3352,2019,3365,2020
TRT000743,land,#484e08,184,DST000343,0,0,43,15,21,6,21,6,4821,1217,4864,1232,4842,1223,4842,1223
TRT000744,land,#95d182,103,DST000344,0,0,19,11,10,5,10,5,4789,1222,4808,1233,4799,1227,4799,1227
TRT000745,lake,#17359a,384,DST000345,0,0,32,76,10,39,10,39,3272,1234,3304,1310,3282,1273,3282,1273
TRT000746,land,#bd8f67,451,DST000346,0,0,63,31,36,20,36,20,5139,1240,5202,1271,5175,1260,5175,1260
TRT000747,land,#d8e8cb,56,DST000347,0,0,14,20,6,9,6,9,3005,1243,3019,1263,3011,1252,3011,1252
TRT000748,land,#f248b7,93,DST000348,0,0,18,20,9,11,9,11,5239,1260,5257,1280,5248,1271,5248,1271
TRT000749,land,#e09563,2057,DST000350,0,0,138,42,68,21,68,21,4469,1266,4607,1308,4537,1287,4537,1287
TRT000750,land,#b31018,7236,DST000349,80,17,192,128,134,77,133,79,3080,1282,3192,1393,3134,1342,3133,1344
TRT000751,land,#4047cf,6137,DST000349,9,0,106,94,56,45,55,45,3009,1265,3106,1359,3056,1310,3055,1310
TRT000752,land,#a9cb49,6347,DST000349,66,105,179,190,118,152,110,153,3066,1370,3179,1455,3118,1417,3110,1418
TRT000753,land,#7a0a63,5616,DST000349,0,87,83,181,42,137,37,136,3000,1352,3083,1446,3042,1402,3037,1401
TRT000754,land,#a8c351,158,DST000351,0,0,19,16,10,9,10,9,4973,1288,4992,1304,4983,1297,4983,1297
TRT000755,land,#708ed4,52,DST000352,0,0,19,9,10,4,10,4,4608,1300,4627,1309,4618,1304,4618,1304
TRT000756,land,#a189c8,8460,DST000353,0,43,111,152,52,102,49,104,3161,1346,3272,1455,3213,1405,3210,1407
TRT000757,land,#cb1c3f,6879,DST000353,94,0,181,117,136,55,131,57,3255,1303,3342,1420,3297,1358,3292,1360
TRT000758,land,#47634c,132,DST000354,0,0,38,9,18,5,18,5,4691,1303,4729,1312,4709,1308,4709,1308
TRT000759,land,#8aea4e,161,DST000355,0,0,33,15,14,7,14,7,4774,1304,4807,1319,4788,1311,4788,1311
TRT000760,land,#59afa2,85,DST000356,0,0,22,10,12,5,12,5,4641,1305,4663,1315,4653,1310,4653,1310
TRT000761,land,#7dd417,163,DST000357,0,0,24,20,12,10,12,10,4750,1315,4774,1335,4762,1325,4762,1325
TRT000762,land,#358402,51,DST000358,0,0,17,10,8,6,8,6,5316,1318,5333,1328,5324,1324,5324,1324
TRT000763,land,#9d7655,129,DST000359,0,0,28,14,15,6,15,6,4679,1320,4707,1334,4694,1326,4694,1326
TRT000764,lake,#2b4399,357,DST000360,0,0,20,74,9,38,9,38,3347,1322,3367,1396,3356,1360,3356,1360
TRT000765,land,#f7bef3,1484,DST000361,0,0,48,113,23,62,23,62,3329,1323,3377,1436,3352,1385,3352,1385
TRT000766,land,#0373ec,6979,DST000362,0,101,103,205,50,152,48,151,1726,1427,1829,1531,1776,1478,1774,1477
TRT000767,land,#37f444,5448,DST000362,86,78,188,194,134,132,132,131,1812,1404,1914,1520,1860,1458,1858,1457
TRT000768,land,#35807a,5128,DST000362,2,0,79,102,37,52,37,49,1728,1326,1805,1428,1763,1378,1763,1375
TRT000769,land,#2d4aff,5028,DST000362,43,40,145,128,92,83,88,82,1769,1366,1871,1454,1818,1409,1814,1408
TRT000770,land,#5dc0ab,4453,DST000363,16,144,82,255,50,194,50,193,3306,1482,3372,1593,3340,1532,3340,1531
TRT000771,land,#3b8e31,5187,DST000363,0,54,115,147,59,100,60,98,3290,1392,3405,1485,3349,1438,3350,1436
TRT000772,land,#04c5a4,6716,DST000363,69,0,165,108,121,52,123,52,3359,1338,3455,1446,3411,1390,3413,1390
TRT000773,land,#bcf3c1,5873,DST000364,0,107,83,210,39,159,38,160,3494,1470,3577,1573,3533,1522,3532,1523
TRT000774,land,#d2af7a,6633,DST000364,10,0,112,126,66,73,65,74,3504,1363,3606,1489,3560,1436,3559,1437
TRT000775,land,#af0da6,7662,DST000365,0,0,120,105,71,53,71,53,3212,1418,3332,1523,3283,1471,3283,1471
TRT000776,land,#ce7e97,148,DST000367,0,0,20,14,10,7,10,7,5592,1445,5612,1459,5602,1452,5602,1452
TRT000777,land,#2b3b4e,7695,DST000366,42,75,128,187,90,130,90,126,3042,1514,3128,1626,3090,1569,3090,1565
TRT000778,land,#df93b7,5665,DST000366,0,0,89,95,51,41,52,39,3000,1439,3089,1534,3051,1480,3052,1478
TRT000779,land,#0b39da,4304,DST000366,89,7,208,91,122,44,126,40,3089,1446,3208,1530,3122,1483,3126,1479
TRT000780,land,#8f7921,8155,DST000368,0,237,83,504,41,374,42,368,1639,1686,1722,1953,1680,1823,1681,1817
TRT000781,land,#83cb68,6765,DST000368,54,0,126,242,85,117,86,111,1693,1449,1765,1691,1724,1566,1725,1560
TRT000782,land,#4b68bb,5280,DST000369,0,51,103,142,40,99,39,99,3129,1502,3232,1593,3169,1550,3168,1550
TRT000783,land,#383c07,7133,DST000369,16,0,142,103,74,48,74,49,3145,1451,3271,1554,3203,1499,3203,1500
TRT000784,land,#eb009a,8026,DST000370,0,0,130,129,66,62,66,62,1835,1475,1965,1604,1901,1537,1901,1537
TRT000785,land,#3462fd,177,DST000371,0,0,43,32,20,16,20,16,5387,1491,5430,1523,5407,1507,5407,1507
TRT000786,land,#832ad2,5331,DST000372,128,66,256,153,196,98,195,97,3202,1586,3330,1673,3270,1618,3269,1617
TRT000787,land,#155561,5742,DST000372,112,0,242,75,190,42,190,41,3186,1520,3316,1595,3264,1562,3264,1561
TRT000788,land,#45996c,10145,DST000372,0,43,127,197,68,124,70,123,3074,1563,3201,1717,3142,1644,3144,1643
TRT000789,land,#572b89,6478,DST000372,83,80,198,191,138,146,138,150,3157,1600,3272,1711,3212,1666,3212,1670
TRT000790,land,#063892,6236,DST000373,191,143,318,213,242,175,250,174,4993,1485,5120,1555,5044,1517,5052,1516
TRT000791,land,#5e12cd,6264,DST000373,183,84,325,147,254,118,252,116,4985,1426,5127,1489,5056,1460,5054,1458
TRT000792,land,#3e4212,12495,DST000373,51,84,199,212,137,157,142,157,4853,1426,5001,1554,4939,1499,4944,1499
TRT000793,land,#85f688,13114,DST000373,0,10,163,164,82,80,81,83,4802,1352,4965,1506,4884,1422,4883,1425
TRT000794,land,#ba624e,2898,DST000373,228,0,291,84,253,55,251,53,5030,1342,5093,1426,5055,1397,5053,1395
TRT000795,land,#c1b9e5,10123,DST000374,112,18,212,159,168,89,167,99,4947,1555,5047,1696,5003,1626,5002,1636
TRT000796,land,#2d7fde,7815,DST000374,22,0,165,93,91,42,94,43,4857,1537,5000,1630,4926,1579,4929,1580
TRT000797,land,#4f42fe,4985,DST000374,121,141,209,237,178,180,181,188,4956,1678,5044,1774,5013,1717,5016,1725
TRT000798,land,#f6c723,8327,DST000374,0,51,120,183,62,110,61,110,4835,1588,4955,1720,4897,1647,4896,1647
TRT000799,land,#4ff2d2,288,DST000377,0,0,20,24,11,12,11,12,3298,1577,3318,1601,3309,1589,3309,1589
TRT000800,land,#14e4a0,7071,DST000375,51,120,172,214,111,172,109,167,5092,1603,5213,1697,5152,1655,5150,1650
TRT000801,land,#661376,5422,DST000375,88,59,180,164,141,112,143,112,5129,1542,5221,1647,5182,1595,5184,1595
TRT000802,land,#a0d03d,6420,DST000375,26,0,138,109,85,55,85,55,5067,1483,5179,1592,5126,1538,5126,1538
TRT000803,land,#4156a1,7085,DST000375,0,175,73,298,32,233,33,231,5041,1658,5114,1781,5073,1716,5074,1714
TRT000804,land,#367be0,6910,DST000375,4,62,90,176,38,122,36,120,5045,1545,5131,1659,5079,1605,5077,1603
TRT000805,land,#394d1f,5579,DST000375,49,205,145,298,94,248,96,247,5090,1688,5186,1781,5135,1731,5137,1730
TRT000806,land,#f5340c,546,DST000378,0,0,36,31,18,14,18,14,3240,1622,3276,1653,3258,1636,3258,1636
TRT000807,land,#e30884,3824,DST000379,0,0,83,75,38,42,38,42,1900,1645,1983,1720,1938,1687,1938,1687
TRT000808,land,#f6f0b7,8573,DST000376,0,105,112,211,52,165,54,162,4592,1496,4704,1602,4644,1556,4646,1553
TRT000809,land,#05d0b5,9473,DST000376,144,107,272,205,212,159,205,160,4736,1498,4864,1596,4804,1550,4797,1551
TRT000810,land,#383eb6,9294,DST000376,85,192,176,322,126,257,122,258,4677,1583,4768,1713,4718,1648,4714,1649
TRT000811,land,#8502c5,7384,DST000376,158,194,264,296,207,240,210,239,4750,1585,4856,1687,4799,1631,4802,1630
TRT000812,land,#75dd5a,8172,DST000376,137,0,256,115,196,68,198,68,4729,1391,4848,1506,4788,1459,4790,1459
TRT000813,land,#0130bd,7531,DST000376,69,69,175,191,126,131,123,125,4661,1460,4767,1582,4718,1522,4715,1516
TRT000814,land,#822820,7072,DST000376,9,210,87,331,55,266,50,259,4601,1601,4679,1722,4647,1657,4642,1650
TRT000815,ocean,#08377f,110,DST000382,0,0,23,24,12,12,12,12,2000,1648,2023,1672,2012,1660,2012,1660
TRT000816,land,#3cda5a,4426,DST000380,93,82,184,173,139,116,144,116,1758,1759,1849,1850,1804,1793,1809,1793
TRT000817,land,#34df10,8543,DST000380,22,110,132,208,73,160,75,157,1687,1787,1797,1885,1738,1837,1740,1834
TRT000818,land,#2cd749,4455,DST000380,96,13,179,90,136,54,136,56,1761,1690,1844,1767,1801,1731,1801,1733
TRT000819,land,#b422de,5804,DST000380,32,0,107,110,73,64,72,63,1697,1677,1772,1787,1738,1741,1737,1740
TRT000820,land,#039796,4405,DST000380,172,37,263,106,212,74,214,74,1837,1714,1928,1783,1877,1751,1879,1751
TRT000821,land,#cbce04,8088,DST000380,0,202,121,314,55,256,56,253,1665,1879,1786,1991,1720,1933,1721,1930
TRT000822,land,#33343b,128,DST000383,0,0,21,22,12,10,12,10,5527,1720,5548,1742,5539,1730,5539,1730
TRT000823,land,#eadae3,8711,DST000381,0,86,116,191,61,136,63,136,1711,1601,1827,1706,1772,1651,1774,1651
TRT000824,land,#9f529f,7677,DST000381,104,109,209,222,156,161,161,156,1815,1624,1920,1737,1867,1676,1872,1671
TRT000825,land,#0aaaab,2417,DST000381,178,59,264,131,214,96,223,89,1889,1574,1975,1646,1925,1611,1934,1604
TRT000826,land,#db5e36,6845,DST000381,95,10,203,119,143,71,140,70,1806,1525,1914,1634,1854,1586,1851,1585
TRT000827,land,#275f23,6134,DST000381,27,0,126,93,76,48,75,46,1738,1515,1837,1608,1787,1563,1786,1561
TRT000828,land,#1ab305,2090,DST000384,0,0,73,75,34,35,34,35,5537,1749,5610,1824,5571,1784,5571,1784
TRT000829,land,#896ea5,3533,DST000385,0,0,118,94,60,53,60,53,5426,1809,5544,1903,5486,1862,5486,1862
TRT000830,land,#98b68c,1385,DST000386,0,0,57,46,30,21,30,21,5081,1810,5138,1856,5111,1831,5111,1831
TRT000831,land,#2501be,106,DST000387,0,0,14,25,7,14,7,14,1652,1827,1666,1852,1659,1841,1659,1841
TRT000832,land,#270c7e,50,DST000388,0,0,13,11,8,6,8,6,1806,1833,1819,1844,1814,1839,1814,1839
TRT000833,land,#87e3b4,268,DST000389,0,0,38,41,17,20,17,20,1646,1952,1684,1993,1663,1972,1663,1972
TRT000834,land,#776c81,446,DST000390,0,0,59,43,26,19,26,19,1669,1981,1728,2024,1695,2000,1695,2000
TRT000835,land,#37944f,455,DST000391,0,0,31,42,16,20,16,20,1712,1995,1743,2037,1728,2015,1728,2015
TRT000836,ocean,#21048f,61,DST000392,0,0,11,26,4,13,4,13,1705,1999,1716,2025,1709,2012,1709,2012
TRT000837,land,#aae441,480,DST000393,0,0,53,29,18,18,18,18,1741,2008,1794,2037,1759,2026,1759,2026
