region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
ocean,TRT000685-PRV000005,TRT000685,#100571,279.41,241.28,4707.41,1869.28,"[221, 182, 329, 305]","[4649, 1810, 4757, 1933]",0.51
ocean,TRT000684-PRV000001,TRT000684,#221aaa,136.31,56.65,3697.31,1440.65,"[30, 0, 234, 140]","[3591, 1384, 3795, 1524]",0.51
ocean,TRT000684-PRV000002,TRT000684,#331164,141.75,243.59,3702.75,1627.59,"[42, 164, 241, 311]","[3603, 1548, 3802, 1695]",0.51
ocean,TRT000684-PRV000003,TRT000684,#364586,61.73,152.41,3622.73,1536.41,"[0, 59, 136, 252]","[3561, 1443, 3697, 1636]",0.51
ocean,TRT000684-PRV000004,TRT000684,#320575,211.33,166.27,3772.33,1550.27,"[134, 75, 289, 249]","[3695, 1459, 3850, 1633]",0.51
ocean,TRT000684-PRV000005,TRT000684,#2100ad,275.7,102.36,3836.7,1486.36,"[213, 16, 349, 205]","[3774, 1400, 3910, 1589]",0.51
ocean,TRT000686-PRV000001,TRT000686,#0d1dad,87.45,171.89,4496.45,2063.89,"[0, 103, 169, 220]","[4409, 1995, 4578, 2112]",0.51
ocean,TRT000686-PRV000002,TRT000686,#3a1a8c,220.66,77.41,4629.66,1969.41,"[162, 14, 293, 151]","[4571, 1906, 4702, 2043]",0.51
ocean,TRT000686-PRV000003,TRT000686,#1e3ba6,112.68,69.51,4521.68,1961.51,"[36, 0, 179, 142]","[4445, 1892, 4588, 2034]",0.51
ocean,TRT000686-PRV000004,TRT000686,#2c0d82,246.61,182.42,4655.61,2074.42,"[165, 129, 354, 220]","[4574, 2021, 4763, 2112]",0.51
ocean,TRT000686-PRV000005,TRT000686,#25026c,313.73,106.86,4722.73,1998.86,"[264, 25, 353, 205]","[4673, 1917, 4762, 2097]",0.51
ocean,TRT000687-PRV000001,TRT000687,#213896,43.93,189.23,3570.93,2056.23,"[0, 114, 96, 245]","[3527, 1981, 3623, 2112]",0.51
ocean,TRT000687-PRV000002,TRT000687,#2d386f,160.97,198.18,3687.97,2065.18,"[94, 132, 222, 245]","[3621, 1999, 3749, 2112]",0.51
ocean,TRT000687-PRV000003,TRT000687,#101da5,296.7,183.93,3823.7,2050.93,"[213, 110, 381, 245]","[3740, 1977, 3908, 2112]",0.51
ocean,TRT000687-PRV000004,TRT000687,#120394,129.92,115.76,3656.92,1982.76,"[40, 50, 205, 176]","[3567, 1917, 3732, 2043]",0.51
ocean,TRT000687-PRV000005,TRT000687,#3a3990,270.74,70.29,3797.74,1937.29,"[183, 0, 355, 136]","[3710, 1867, 3882, 2003]",0.51
ocean,TRT000688-PRV000001,TRT000688,#0d319a,330.36,243.89,3535.36,1685.89,"[250, 171, 410, 330]","[3455, 1613, 3615, 1772]",0.51
ocean,TRT000688-PRV000002,TRT000688,#110a88,223.48,308.63,3428.48,1750.63,"[143, 223, 308, 380]","[3348, 1665, 3513, 1822]",0.51
ocean,TRT000688-PRV000003,TRT000688,#162e7b,96.91,276.14,3301.91,1718.14,"[0, 185, 184, 348]","[3205, 1627, 3389, 1790]",0.51
ocean,TRT000688-PRV000004,TRT000688,#06377e,180.52,160.17,3385.52,1602.17,"[110, 72, 242, 236]","[3315, 1514, 3447, 1678]",0.51
ocean,TRT000688-PRV000005,TRT000688,#110c6f,294.48,170.87,3499.48,1612.87,"[216, 103, 388, 242]","[3421, 1545, 3593, 1684]",0.51
ocean,TRT000688-PRV000006,TRT000688,#3a0e94,233.4,60.08,3438.4,1502.08,"[154, 0, 308, 127]","[3359, 1442, 3513, 1569]",0.51
ocean,TRT000690-PRV000001,TRT000690,#274181,186.15,215.52,3605.15,1328.52,"[107, 138, 248, 313]","[3526, 1251, 3667, 1426]",0.51
ocean,TRT000690-PRV000002,TRT000690,#360aa6,67.38,155.51,3486.38,1268.51,"[5, 61, 142, 223]","[3424, 1174, 3561, 1336]",0.51
ocean,TRT000690-PRV000003,TRT000690,#14119c,158.2,83.83,3577.2,1196.83,"[69, 0, 235, 155]","[3488, 1113, 3654, 1268]",0.51
ocean,TRT000690-PRV000004,TRT000690,#051576,75.86,282.0,3494.86,1395.0,"[0, 219, 149, 362]","[3419, 1332, 3568, 1475]",0.51
ocean,TRT000694-PRV000001,TRT000694,#2341ac,13.66,6.84,4787.66,1310.84,"[0, 0, 34, 16]","[4774, 1304, 4808, 1320]",0.7
ocean,TRT000689-PRV000001,TRT000689,#0b4170,267.79,216.51,3473.79,1968.51,"[209, 132, 335, 274]","[3415, 1884, 3541, 2026]",0.51
ocean,TRT000689-PRV000002,TRT000689,#2b059d,197.23,106.75,3403.23,1858.75,"[126, 38, 286, 174]","[3332, 1790, 3492, 1926]",0.51
ocean,TRT000689-PRV000003,TRT000689,#063788,57.61,103.92,3263.61,1855.92,"[0, 0, 129, 199]","[3206, 1752, 3335, 1951]",0.51
ocean,TRT000689-PRV000004,TRT000689,#173181,159.69,309.99,3365.69,2061.99,"[91, 256, 218, 360]","[3297, 2008, 3424, 2112]",0.51
ocean,TRT000689-PRV000005,TRT000689,#121ea8,147.16,203.67,3353.16,1955.67,"[66, 136, 216, 260]","[3272, 1888, 3422, 2012]",0.51
ocean,TRT000689-PRV000006,TRT000689,#2f19a3,50.78,281.0,3256.78,2033.0,"[2, 197, 112, 360]","[3208, 1949, 3318, 2112]",0.51
ocean,TRT000689-PRV000007,TRT000689,#372f91,267.97,316.91,3473.97,2068.91,"[214, 274, 321, 360]","[3420, 2026, 3527, 2112]",0.51
ocean,TRT000691-PRV000001,TRT000691,#040c68,162.19,222.63,3648.19,1100.63,"[73, 146, 246, 292]","[3559, 1024, 3732, 1170]",0.51
ocean,TRT000691-PRV000002,TRT000691,#1a3489,291.27,189.35,3777.27,1067.35,"[220, 97, 369, 270]","[3706, 975, 3855, 1148]",0.51
ocean,TRT000691-PRV000003,TRT000691,#124c7e,82.74,99.35,3568.74,977.35,"[0, 54, 142, 146]","[3486, 932, 3628, 1024]",0.51
ocean,TRT000691-PRV000004,TRT000691,#174e89,205.85,91.87,3691.85,969.87,"[129, 0, 295, 169]","[3615, 878, 3781, 1047]",0.51
land,TRT000695-PRV000001,TRT000695,#de710e,11.76,4.52,4652.76,1309.52,"[0, 0, 23, 11]","[4641, 1305, 4664, 1316]",0.7
ocean,TRT000696-PRV000001,TRT000696,#1048a3,12.32,9.92,4762.32,1324.92,"[0, 0, 25, 21]","[4750, 1315, 4775, 1336]",0.85
ocean,TRT000692-PRV000001,TRT000692,#2f3c6a,76.67,211.58,3539.67,1868.58,"[0, 118, 148, 334]","[3463, 1775, 3611, 1991]",0.51
ocean,TRT000692-PRV000002,TRT000692,#1134ae,134.27,78.14,3597.27,1735.14,"[48, 0, 208, 159]","[3511, 1657, 3671, 1816]",0.51
ocean,TRT000692-PRV000003,TRT000692,#213568,177.48,235.74,3640.48,1892.74,"[102, 158, 263, 324]","[3565, 1815, 3726, 1981]",0.51
ocean,TRT000692-PRV000004,TRT000692,#37459b,226.33,96.96,3689.33,1753.96,"[151, 13, 304, 178]","[3614, 1670, 3767, 1835]",0.51
ocean,TRT000692-PRV000005,TRT000692,#2e2466,288.03,179.71,3751.03,1836.71,"[219, 94, 357, 251]","[3682, 1751, 3820, 1908]",0.51
ocean,TRT000697-PRV000001,TRT000697,#1e2a6a,7.88,5.75,5323.88,1323.75,"[0, 0, 18, 11]","[5316, 1318, 5334, 1329]",0.9
ocean,TRT000698-PRV000001,TRT000698,#362f71,14.94,5.85,4693.94,1325.85,"[0, 0, 29, 15]","[4679, 1320, 4708, 1335]",0.61
ocean,TRT000693-PRV000001,TRT000693,#0f0e88,249.4,151.33,4121.4,1925.33,"[171, 66, 314, 210]","[4043, 1840, 4186, 1984]",0.51
ocean,TRT000693-PRV000002,TRT000693,#3622b2,107.9,196.61,3979.9,1970.61,"[5, 129, 192, 242]","[3877, 1903, 4064, 2016]",0.51
ocean,TRT000693-PRV000003,TRT000693,#2e0c71,249.7,274.87,4121.7,2048.87,"[177, 210, 335, 338]","[4049, 1984, 4207, 2112]",0.51
ocean,TRT000693-PRV000004,TRT000693,#03248f,105.22,289.84,3977.22,2063.84,"[26, 242, 184, 338]","[3898, 2016, 4056, 2112]",0.51
ocean,TRT000693-PRV000005,TRT000693,#022598,74.83,120.62,3946.83,1894.62,"[0, 50, 160, 191]","[3872, 1824, 4032, 1965]",0.51
ocean,TRT000693-PRV000006,TRT000693,#222f91,207.58,61.88,4079.58,1835.88,"[125, 0, 303, 133]","[3997, 1774, 4175, 1907]",0.51
lake,TRT000699-PRV000001,TRT000699,#252aa2,9.0,37.21,3356.0,1360.21,"[0, 0, 21, 74]","[3347, 1323, 3368, 1397]",0.87
land,TRT000700-PRV000001,TRT000700,#7bd4ab,22.91,61.82,3351.91,1384.82,"[0, 0, 49, 114]","[3329, 1323, 3378, 1437]",1.0
land,TRT000701-PRV000001,TRT000701,#93c33b,21.79,20.02,1747.79,1410.02,"[3, 0, 44, 45]","[1729, 1390, 1770, 1435]",1.0
land,TRT000701-PRV000002,TRT000701,#80ebb1,23.83,71.32,1749.83,1461.32,"[0, 45, 55, 109]","[1726, 1435, 1781, 1499]",1.0
land,TRT000701-PRV000003,TRT000701,#d1e5f5,44.5,45.92,1770.5,1435.92,"[18, 20, 69, 69]","[1744, 1410, 1795, 1459]",1.0
land,TRT000701-PRV000004,TRT000701,#274988,61.73,25.78,1787.73,1415.78,"[44, 7, 78, 54]","[1770, 1397, 1804, 1444]",1.0
land,TRT000702-PRV000001,TRT000702,#9d72a9,88.37,38.26,1831.37,1473.26,"[67, 13, 105, 64]","[1810, 1448, 1848, 1499]",1.0
land,TRT000702-PRV000002,TRT000702,#fb170f,44.37,46.6,1787.37,1481.6,"[19, 25, 70, 73]","[1762, 1460, 1813, 1508]",1.0
land,TRT000702-PRV000003,TRT000702,#e035e5,62.75,19.52,1805.75,1454.52,"[38, 0, 86, 41]","[1781, 1435, 1829, 1476]",1.0
land,TRT000702-PRV000004,TRT000702,#f201df,21.82,71.38,1764.82,1506.38,"[0, 44, 47, 97]","[1743, 1479, 1790, 1532]",1.0
land,TRT000702-PRV000005,TRT000702,#230e86,71.78,70.48,1814.78,1505.48,"[47, 49, 98, 93]","[1790, 1484, 1841, 1528]",1.0
land,TRT000702-PRV000006,TRT000702,#a07e90,117.43,35.71,1860.43,1470.71,"[104, 23, 146, 47]","[1847, 1458, 1889, 1482]",1.0
land,TRT000703-PRV000001,TRT000703,#6ad3a2,96.09,95.53,1896.09,1466.53,"[65, 81, 115, 112]","[1865, 1452, 1915, 1483]",1.0
land,TRT000703-PRV000002,TRT000703,#b94d9b,60.37,52.38,1860.37,1423.38,"[44, 15, 83, 91]","[1844, 1386, 1883, 1462]",1.0
land,TRT000703-PRV000003,TRT000703,#987d4b,30.0,61.45,1830.0,1432.45,"[2, 41, 54, 90]","[1802, 1412, 1854, 1461]",1.0
land,TRT000703-PRV000004,TRT000703,#08e716,84.51,76.27,1884.51,1447.27,"[58, 58, 112, 94]","[1858, 1429, 1912, 1465]",1.0
land,TRT000703-PRV000005,TRT000703,#574cf5,26.65,25.47,1826.65,1396.47,"[0, 0, 61, 51]","[1800, 1371, 1861, 1422]",1.0
land,TRT000704-PRV000001,TRT000704,#b9faa4,61.47,54.67,1789.47,1380.67,"[33, 36, 94, 75]","[1761, 1362, 1822, 1401]",1.0
land,TRT000704-PRV000002,TRT000704,#0ca6b0,22.27,41.06,1750.27,1367.06,"[0, 14, 44, 66]","[1728, 1340, 1772, 1392]",1.0
land,TRT000704-PRV000003,TRT000704,#30d233,49.96,20.37,1777.96,1346.37,"[28, 0, 71, 41]","[1756, 1326, 1799, 1367]",1.0
land,TRT000705-PRV000001,TRT000705,#98998f,139.54,22.68,3429.54,1360.68,"[114, 0, 162, 41]","[3404, 1338, 3452, 1379]",0.85
land,TRT000705-PRV000002,TRT000705,#e5565b,146.72,56.55,3436.72,1394.55,"[127, 35, 166, 82]","[3417, 1373, 3456, 1420]",0.85
land,TRT000705-PRV000003,TRT000705,#a7a8e6,91.22,34.1,3381.22,1372.1,"[70, 15, 120, 59]","[3360, 1353, 3410, 1397]",0.85
land,TRT000705-PRV000004,TRT000705,#15ffe2,83.18,106.7,3373.18,1444.7,"[51, 76, 112, 132]","[3341, 1414, 3402, 1470]",0.85
land,TRT000705-PRV000005,TRT000705,#c42694,37.59,79.02,3327.59,1417.02,"[0, 54, 68, 113]","[3290, 1392, 3358, 1451]",0.85
land,TRT000705-PRV000006,TRT000705,#442fe6,108.48,61.05,3398.48,1399.05,"[83, 36, 131, 84]","[3373, 1374, 3421, 1422]",0.85
land,TRT000705-PRV000007,TRT000705,#8b5817,127.27,87.93,3417.27,1425.93,"[102, 67, 157, 111]","[3392, 1405, 3447, 1449]",0.85
land,TRT000706-PRV000001,TRT000706,#e17dbb,42.06,29.58,3348.06,1478.58,"[22, 0, 72, 58]","[3328, 1449, 3378, 1507]",0.85
land,TRT000706-PRV000002,TRT000706,#3d67e8,50.02,84.76,3356.02,1533.76,"[29, 57, 67, 113]","[3335, 1506, 3373, 1562]",0.85
land,TRT000706-PRV000003,TRT000706,#b2b2cd,22.96,113.42,3328.96,1562.42,"[5, 93, 50, 145]","[3311, 1542, 3356, 1594]",0.85
land,TRT000706-PRV000004,TRT000706,#296fa0,22.08,71.36,3328.08,1520.36,"[0, 45, 46, 93]","[3306, 1494, 3352, 1542]",0.85
land,TRT000707-PRV000001,TRT000707,#e66044,16.47,97.56,3510.47,1541.56,"[0, 71, 34, 127]","[3494, 1515, 3528, 1571]",1.0
land,TRT000707-PRV000002,TRT000707,#da5b85,44.62,77.69,3538.62,1521.69,"[18, 58, 72, 95]","[3512, 1502, 3566, 1539]",1.0
land,TRT000707-PRV000003,TRT000707,#b276af,25.56,55.2,3519.56,1499.2,"[1, 35, 48, 74]","[3495, 1479, 3542, 1518]",1.0
land,TRT000707-PRV000004,TRT000707,#970c1b,67.23,48.5,3561.23,1492.5,"[48, 23, 89, 81]","[3542, 1467, 3583, 1525]",1.0
land,TRT000707-PRV000005,TRT000707,#45d51b,47.29,107.79,3541.29,1551.79,"[25, 85, 71, 130]","[3519, 1529, 3565, 1574]",1.0
land,TRT000707-PRV000006,TRT000707,#f028ca,34.1,22.42,3528.1,1466.42,"[10, 0, 66, 43]","[3504, 1444, 3560, 1487]",1.0
land,TRT000708-PRV000001,TRT000708,#eed297,68.33,85.95,3575.33,1448.95,"[48, 60, 90, 113]","[3555, 1423, 3597, 1476]",1.0
land,TRT000708-PRV000002,TRT000708,#f56754,58.5,55.57,3565.5,1418.57,"[34, 33, 86, 75]","[3541, 1396, 3593, 1438]",1.0
land,TRT000708-PRV000003,TRT000708,#6ea3d1,80.74,31.83,3587.74,1394.83,"[59, 0, 100, 60]","[3566, 1363, 3607, 1423]",1.0
land,TRT000708-PRV000004,TRT000708,#63cea2,27.82,77.04,3534.82,1440.04,"[0, 57, 51, 101]","[3507, 1420, 3558, 1464]",1.0
land,TRT000709-PRV000001,TRT000709,#10bb76,81.15,51.31,3293.15,1469.31,"[62, 33, 106, 72]","[3274, 1451, 3318, 1490]",1.0
land,TRT000709-PRV000002,TRT000709,#6b8b5b,75.31,88.3,3287.31,1506.3,"[48, 69, 101, 106]","[3260, 1487, 3313, 1524]",1.0
land,TRT000709-PRV000003,TRT000709,#cda40f,103.72,72.18,3315.72,1490.18,"[85, 52, 121, 99]","[3297, 1470, 3333, 1517]",1.0
land,TRT000709-PRV000004,TRT000709,#85620e,106.65,31.19,3318.65,1449.19,"[90, 10, 121, 53]","[3302, 1428, 3333, 1471]",1.0
land,TRT000709-PRV000005,TRT000709,#70e23c,42.73,65.4,3254.73,1483.4,"[11, 46, 67, 94]","[3223, 1464, 3279, 1512]",1.0
land,TRT000709-PRV000006,TRT000709,#fea61d,36.47,37.33,3248.47,1455.33,"[0, 15, 64, 53]","[3212, 1433, 3276, 1471]",1.0
land,TRT000709-PRV000007,TRT000709,#dc8810,74.68,18.06,3286.68,1436.06,"[54, 0, 99, 39]","[3266, 1418, 3311, 1457]",1.0
ocean,TRT000710-PRV000001,TRT000710,#014e82,10.49,7.19,5602.49,1452.19,"[0, 0, 21, 15]","[5592, 1445, 5613, 1460]",1.0
land,TRT000711-PRV000001,TRT000711,#a2e4d2,68.21,32.58,3068.21,1471.58,"[52, 7, 83, 61]","[3052, 1446, 3083, 1500]",1.0
land,TRT000711-PRV000002,TRT000711,#2c607d,41.13,30.59,3041.13,1469.59,"[20, 7, 63, 57]","[3020, 1446, 3063, 1496]",1.0
land,TRT000711-PRV000003,TRT000711,#a62078,53.56,71.57,3053.56,1510.57,"[25, 50, 79, 103]","[3025, 1489, 3079, 1542]",1.0
land,TRT000711-PRV000004,TRT000711,#6a0052,17.37,17.7,3017.37,1456.7,"[0, 0, 37, 46]","[3000, 1439, 3037, 1485]",1.0
land,TRT000712-PRV000001,TRT000712,#690614,46.41,81.43,3089.41,1607.43,"[16, 62, 74, 101]","[3059, 1588, 3117, 1627]",1.0
land,TRT000712-PRV000002,TRT000712,#85d47b,74.38,69.43,3117.38,1595.43,"[56, 46, 86, 99]","[3099, 1572, 3129, 1625]",1.0
land,TRT000712-PRV000003,TRT000712,#527a8a,20.26,50.01,3063.26,1576.01,"[0, 22, 41, 81]","[3043, 1548, 3084, 1607]",1.0
land,TRT000712-PRV000004,TRT000712,#db03d7,53.56,44.02,3096.56,1570.02,"[37, 22, 77, 64]","[3080, 1548, 3120, 1590]",1.0
land,TRT000712-PRV000005,TRT000712,#60cafd,71.9,23.3,3114.9,1549.3,"[54, 4, 86, 46]","[3097, 1530, 3129, 1572]",1.0
land,TRT000712-PRV000006,TRT000712,#6622ac,30.81,15.75,3073.81,1541.75,"[0, 0, 57, 36]","[3043, 1526, 3100, 1562]",1.0
land,TRT000713-PRV000001,TRT000713,#ad7d7f,19.94,44.7,3094.94,1490.7,"[4, 27, 40, 67]","[3079, 1473, 3115, 1513]",1.0
land,TRT000713-PRV000002,TRT000713,#65fc7c,55.64,44.66,3130.64,1490.66,"[39, 16, 70, 72]","[3114, 1462, 3145, 1518]",1.0
land,TRT000713-PRV000003,TRT000713,#9c1ace,30.53,72.43,3105.53,1518.43,"[0, 55, 56, 89]","[3075, 1501, 3131, 1535]",1.0
land,TRT000713-PRV000004,TRT000713,#ef7e3e,91.46,9.92,3166.46,1455.92,"[55, 2, 134, 25]","[3130, 1448, 3209, 1471]",1.0
land,TRT000713-PRV000005,TRT000713,#9986e3,26.88,15.28,3101.88,1461.28,"[5, 0, 56, 32]","[3080, 1446, 3131, 1478]",1.0
land,TRT000714-PRV000001,TRT000714,#b91b38,32.31,79.44,1725.31,1528.44,"[18, 54, 46, 101]","[1711, 1503, 1739, 1550]",1.0
land,TRT000714-PRV000002,TRT000714,#6240e8,34.64,30.16,1727.64,1479.16,"[22, 0, 51, 54]","[1715, 1449, 1744, 1503]",1.0
land,TRT000714-PRV000003,TRT000714,#2e02d9,32.5,131.06,1725.5,1580.06,"[10, 100, 59, 167]","[1703, 1549, 1752, 1616]",1.0
land,TRT000714-PRV000004,TRT000714,#40e13c,53.84,80.46,1746.84,1529.46,"[41, 51, 73, 104]","[1734, 1500, 1766, 1553]",1.0
land,TRT000714-PRV000005,TRT000714,#f23567,14.63,208.64,1707.63,1657.64,"[0, 160, 34, 258]","[1693, 1609, 1727, 1707]",1.0
land,TRT000715-PRV000001,TRT000715,#413906,60.67,21.85,1699.67,1722.85,"[40, 0, 83, 46]","[1679, 1701, 1722, 1747]",1.0
land,TRT000715-PRV000002,TRT000715,#aacca8,43.33,52.71,1682.33,1753.71,"[24, 32, 64, 73]","[1663, 1733, 1703, 1774]",1.0
land,TRT000715-PRV000003,TRT000715,#359c48,46.36,78.56,1685.36,1779.56,"[26, 60, 68, 98]","[1665, 1761, 1707, 1799]",1.0
land,TRT000715-PRV000004,TRT000715,#4ece59,38.64,121.84,1677.64,1822.84,"[20, 92, 55, 161]","[1659, 1793, 1694, 1862]",1.0
land,TRT000715-PRV000005,TRT000715,#def3d3,29.21,205.13,1668.21,1906.13,"[0, 158, 63, 253]","[1639, 1859, 1702, 1954]",1.0
land,TRT000716-PRV000001,TRT000716,#df7a7b,14.93,76.23,3143.93,1535.23,"[0, 48, 36, 99]","[3129, 1507, 3165, 1558]",1.0
land,TRT000716-PRV000002,TRT000716,#b7d231,24.69,110.94,3153.69,1569.94,"[0, 89, 49, 135]","[3129, 1548, 3178, 1594]",1.0
land,TRT000716-PRV000003,TRT000716,#bc80c3,40.91,55.74,3169.91,1514.74,"[17, 36, 66, 79]","[3146, 1495, 3195, 1538]",1.0
land,TRT000716-PRV000004,TRT000716,#4d9eb6,70.98,104.48,3199.98,1563.48,"[47, 86, 90, 119]","[3176, 1545, 3219, 1578]",1.0
land,TRT000716-PRV000005,TRT000716,#a44d14,55.59,83.15,3184.59,1542.15,"[34, 62, 80, 105]","[3163, 1521, 3209, 1564]",1.0
land,TRT000716-PRV000006,TRT000716,#0ae748,29.04,23.27,3158.04,1482.27,"[16, 0, 51, 48]","[3145, 1459, 3180, 1507]",1.0
land,TRT000717-PRV000001,TRT000717,#b9e302,49.28,25.0,3209.28,1476.0,"[31, 0, 74, 47]","[3191, 1451, 3234, 1498]",1.0
land,TRT000717-PRV000002,TRT000717,#333484,71.09,61.63,3231.09,1512.63,"[53, 35, 90, 108]","[3213, 1486, 3250, 1559]",1.0
land,TRT000717-PRV000003,TRT000717,#96082b,49.94,75.38,3209.94,1526.38,"[26, 47, 67, 117]","[3186, 1498, 3227, 1568]",1.0
land,TRT000717-PRV000004,TRT000717,#9ee03b,89.29,74.55,3249.29,1525.55,"[72, 50, 112, 105]","[3232, 1501, 3272, 1556]",1.0
land,TRT000717-PRV000005,TRT000717,#b88f4c,23.21,26.88,3183.21,1477.88,"[0, 5, 42, 55]","[3160, 1456, 3202, 1506]",1.0
land,TRT000718-PRV000001,TRT000718,#6d8df9,112.4,89.8,1947.4,1565.8,"[90, 68, 131, 117]","[1925, 1544, 1966, 1593]",1.0
land,TRT000718-PRV000002,TRT000718,#3365c4,89.86,112.48,1924.86,1588.48,"[63, 91, 119, 129]","[1898, 1567, 1954, 1605]",1.0
land,TRT000718-PRV000003,TRT000718,#23f830,71.49,74.38,1906.49,1550.38,"[49, 51, 93, 96]","[1884, 1527, 1928, 1572]",1.0
land,TRT000718-PRV000004,TRT000718,#ad63ad,92.82,58.98,1927.82,1534.98,"[70, 44, 112, 82]","[1905, 1520, 1947, 1558]",1.0
land,TRT000718-PRV000005,TRT000718,#5a43bc,36.13,56.72,1871.13,1532.72,"[7, 38, 62, 78]","[1842, 1514, 1897, 1554]",1.0
land,TRT000718-PRV000006,TRT000718,#0a5329,57.47,25.79,1892.47,1501.79,"[40, 0, 76, 54]","[1875, 1476, 1911, 1530]",1.0
land,TRT000718-PRV000007,TRT000718,#6b311d,22.67,24.24,1857.67,1500.24,"[0, 0, 46, 51]","[1835, 1476, 1881, 1527]",1.0
ocean,TRT000719-PRV000001,TRT000719,#212c85,20.21,16.21,5407.21,1507.21,"[0, 0, 44, 33]","[5387, 1491, 5431, 1524]",0.46
land,TRT000720-PRV000001,TRT000720,#cff0c1,73.49,132.18,3147.49,1695.18,"[49, 107, 104, 155]","[3123, 1670, 3178, 1718]",1.0
land,TRT000720-PRV000002,TRT000720,#f0b815,89.76,101.4,3163.76,1664.4,"[66, 78, 109, 130]","[3140, 1641, 3183, 1693]",1.0
land,TRT000720-PRV000003,TRT000720,#129ae4,37.9,81.5,3111.9,1644.5,"[0, 50, 73, 110]","[3074, 1613, 3147, 1673]",1.0
land,TRT000720-PRV000004,TRT000720,#e0a846,79.3,67.11,3153.3,1630.11,"[54, 44, 107, 87]","[3128, 1607, 3181, 1650]",1.0
land,TRT000720-PRV000005,TRT000720,#fd7053,19.0,72.0,3093.0,1635.0,"[19, 72, 20, 73]","[3093, 1635, 3094, 1636]",1.0
land,TRT000720-PRV000006,TRT000720,#c10171,40.81,125.23,3114.81,1688.23,"[22, 101, 59, 154]","[3096, 1664, 3133, 1717]",1.0
land,TRT000720-PRV000007,TRT000720,#2ba9a2,62.26,33.08,3136.26,1596.08,"[50, 0, 80, 60]","[3124, 1563, 3154, 1623]",1.0
land,TRT000721-PRV000001,TRT000721,#f1c42d,61.81,37.69,3207.81,1591.69,"[42, 19, 84, 56]","[3188, 1573, 3230, 1610]",1.0
land,TRT000721-PRV000002,TRT000721,#0d95b8,51.47,69.97,3197.47,1623.97,"[26, 51, 77, 89]","[3172, 1605, 3223, 1643]",1.0
land,TRT000721-PRV000003,TRT000721,#283333,89.69,57.86,3235.69,1611.86,"[70, 38, 110, 77]","[3216, 1592, 3256, 1631]",1.0
land,TRT000721-PRV000004,TRT000721,#aaa2e7,84.94,21.28,3230.94,1575.28,"[70, 0, 101, 41]","[3216, 1554, 3247, 1595]",1.0
land,TRT000721-PRV000005,TRT000721,#2a6503,27.95,43.3,3173.95,1597.3,"[0, 16, 48, 73]","[3146, 1570, 3194, 1627]",1.0
land,TRT000722-PRV000001,TRT000722,#1fd4a3,14.06,52.54,3189.06,1678.54,"[0, 21, 34, 82]","[3175, 1647, 3209, 1708]",1.0
land,TRT000722-PRV000002,TRT000722,#826bec,37.25,65.2,3212.25,1691.2,"[16, 45, 59, 83]","[3191, 1671, 3234, 1709]",1.0
land,TRT000722-PRV000003,TRT000722,#b5896c,41.99,23.03,3216.99,1649.03,"[8, 0, 76, 47]","[3183, 1626, 3251, 1673]",1.0
land,TRT000722-PRV000004,TRT000722,#e93b58,93.46,31.32,3268.46,1657.32,"[66, 11, 120, 54]","[3241, 1637, 3295, 1680]",1.0
land,TRT000722-PRV000005,TRT000722,#e1387f,66.93,51.64,3241.93,1677.64,"[48, 29, 91, 75]","[3223, 1655, 3266, 1701]",1.0
land,TRT000723-PRV000001,TRT000723,#f91d01,32.98,88.01,3268.98,1608.01,"[11, 67, 55, 120]","[3247, 1587, 3291, 1640]",1.0
land,TRT000723-PRV000002,TRT000723,#3e58fb,45.82,57.61,3281.82,1577.61,"[24, 36, 68, 78]","[3260, 1556, 3304, 1598]",1.0
land,TRT000723-PRV000003,TRT000723,#80b2fd,66.29,98.68,3302.29,1618.68,"[42, 73, 95, 131]","[3278, 1593, 3331, 1651]",1.0
land,TRT000723-PRV000004,TRT000723,#8a6b0f,16.61,42.12,3252.61,1562.12,"[0, 15, 37, 71]","[3236, 1535, 3273, 1591]",1.0
land,TRT000723-PRV000005,TRT000723,#8f4563,42.67,16.18,3278.67,1536.18,"[17, 0, 71, 37]","[3253, 1520, 3307, 1557]",1.0
land,TRT000723-PRV000006,TRT000723,#3ca374,67.24,35.82,3303.24,1555.82,"[48, 6, 81, 60]","[3284, 1526, 3317, 1580]",1.0
land,TRT000724-PRV000001,TRT000724,#1ceb9b,101.78,36.95,5078.78,1473.95,"[72, 12, 135, 66]","[5049, 1449, 5112, 1503]",0.74
land,TRT000724-PRV000002,TRT000724,#296bb5,39.93,39.2,5016.93,1476.2,"[8, 19, 70, 66]","[4985, 1456, 5047, 1503]",0.74
land,TRT000724-PRV000003,TRT000724,#9f6f93,50.89,17.62,5027.89,1454.62,"[9, 0, 82, 39]","[4986, 1437, 5059, 1476]",0.74
land,TRT000724-PRV000004,TRT000724,#600b16,22.12,55.7,4999.12,1492.7,"[0, 23, 49, 78]","[4977, 1460, 5026, 1515]",0.74
land,TRT000724-PRV000005,TRT000724,#63ea3c,76.41,63.93,5053.41,1500.93,"[49, 38, 108, 83]","[5026, 1475, 5085, 1520]",0.74
land,TRT000725-PRV000001,TRT000725,#847c00,85.23,19.81,4966.23,1497.81,"[59, 0, 109, 43]","[4940, 1478, 4990, 1521]",0.74
