region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
PRV002744,land,#8fdfcc,1343,TRT000684,73,25,119,74,93,48,94,48,1672,1322,1718,1371,1692,1345,1693,1345
PRV002745,land,#6bf5ba,1445,TRT000684,21,0,79,42,52,23,51,24,1620,1297,1678,1339,1651,1320,1650,1321
PRV002746,land,#cedc0f,967,TRT000684,48,63,93,103,70,80,70,81,1647,1360,1692,1400,1669,1377,1669,1378
PRV002747,land,#475669,836,TRT000685,0,8,35,52,14,31,15,30,1543,1228,1578,1272,1557,1251,1558,1250
PRV002748,land,#0e5e8d,1352,TRT000685,36,0,80,57,57,31,57,31,1579,1220,1623,1277,1600,1251,1600,1251
PRV002749,land,#2ca729,1128,TRT000685,11,35,59,80,36,57,33,55,1554,1255,1602,1300,1579,1277,1576,1275
PRV002750,land,#ec1535,1513,TRT000685,58,42,105,99,82,70,82,70,1601,1262,1648,1319,1625,1290,1625,1290
PRV002751,land,#65a864,1429,TRT000685,35,64,81,122,57,92,56,90,1578,1284,1624,1342,1600,1312,1599,1310
PRV002752,land,#2f0213,1460,TRT000686,57,0,92,63,75,30,76,35,1704,1345,1739,1408,1722,1375,1723,1380
PRV002753,land,#13ff0b,986,TRT000686,27,58,66,98,46,76,44,77,1674,1403,1713,1443,1693,1421,1691,1422
PRV002754,land,#64b745,1274,TRT000686,49,62,89,115,69,89,69,90,1696,1407,1736,1460,1716,1434,1716,1435
PRV002755,land,#7ba8ff,805,TRT000686,0,46,37,86,21,67,20,67,1647,1391,1684,1431,1668,1412,1667,1412
PRV002756,land,#e3953e,1067,TRT000686,28,17,70,62,51,43,51,41,1675,1362,1717,1407,1698,1388,1698,1386
PRV002757,land,#997d6a,2088,TRT000687,39,0,83,77,58,43,57,46,1990,1105,2034,1182,2009,1148,2008,1151
PRV002758,land,#77f860,1624,TRT000687,32,78,87,135,59,108,59,109,1983,1183,2038,1240,2010,1213,2010,1214
PRV002759,land,#2b8324,1469,TRT000687,12,66,58,121,34,88,32,89,1963,1171,2009,1226,1985,1193,1983,1194
PRV002760,land,#51c271,1164,TRT000687,0,28,39,71,22,49,21,48,1951,1133,1990,1176,1973,1154,1972,1153
PRV002761,land,#8cb6d8,1421,TRT000688,37,0,94,38,64,18,67,17,2051,1184,2108,1222,2078,1202,2081,1201
PRV002762,land,#0b99e2,1807,TRT000688,0,13,56,72,30,44,31,42,2014,1197,2070,1256,2044,1228,2045,1226
PRV002763,land,#2f1600,1375,TRT000688,29,53,87,100,58,76,58,75,2043,1237,2101,1284,2072,1260,2072,1259
PRV002764,land,#bc8f29,1270,TRT000688,52,33,100,78,77,54,77,52,2066,1217,2114,1262,2091,1238,2091,1236
PRV002765,land,#8426cd,1099,TRT000688,84,13,124,65,102,38,103,38,2098,1197,2138,1249,2116,1222,2117,1222
PRV002766,land,#c6fa02,2211,TRT000689,56,0,117,51,87,25,85,27,1950,1226,2011,1277,1981,1251,1979,1253
PRV002767,land,#59c24a,1630,TRT000689,31,9,73,62,50,39,48,43,1925,1235,1967,1288,1944,1265,1942,1269
PRV002768,land,#bc1c75,1445,TRT000689,66,51,106,103,84,73,84,75,1960,1277,2000,1329,1978,1299,1978,1301
PRV002769,land,#1a084a,1146,TRT000689,35,61,72,96,52,79,53,80,1929,1287,1966,1322,1946,1305,1947,1306
PRV002770,land,#e47b78,1231,TRT000689,0,60,35,95,18,77,17,79,1894,1286,1929,1321,1912,1303,1911,1305
PRV002771,land,#64346a,1233,TRT000689,0,17,34,60,17,41,16,41,1894,1243,1928,1286,1911,1267,1910,1267
PRV002772,land,#946e6b,1460,TRT000690,0,62,61,92,29,79,29,79,1984,1302,2045,1332,2013,1319,2013,1319
PRV002773,land,#9e0b9e,1060,TRT000690,8,24,48,65,27,48,26,47,1992,1264,2032,1305,2011,1288,2010,1287
PRV002774,land,#99d008,1856,TRT000690,45,28,95,91,68,56,67,57,2029,1268,2079,1331,2052,1296,2051,1297
PRV002775,land,#d2e882,1272,TRT000690,19,0,75,43,43,22,44,22,2003,1240,2059,1283,2027,1262,2028,1262
PRV002776,land,#63a286,1084,TRT000691,12,0,64,44,40,20,40,21,1900,1134,1952,1178,1928,1154,1928,1155
PRV002777,land,#98a9a1,1619,TRT000691,0,18,41,69,18,47,17,45,1888,1152,1929,1203,1906,1181,1905,1179
PRV002778,land,#90c676,2052,TRT000691,30,56,89,106,59,78,56,77,1918,1190,1977,1240,1947,1212,1944,1211
PRV002779,land,#ca599c,1165,TRT000691,42,8,81,60,61,40,62,37,1930,1142,1969,1194,1949,1174,1950,1171
PRV002780,land,#bd0dca,1682,TRT000691,1,70,46,121,19,93,18,94,1889,1204,1934,1255,1907,1227,1906,1228
PRV002781,land,#60fc7e,1424,TRT000692,0,0,40,52,19,28,19,28,2046,1305,2086,1357,2065,1333,2065,1333
PRV002782,land,#4456ed,1615,TRT000692,0,48,49,91,24,69,25,70,2046,1353,2095,1396,2070,1374,2071,1375
PRV002783,land,#baea16,1203,TRT000692,31,11,81,56,51,35,50,36,2077,1316,2127,1361,2097,1340,2096,1341
PRV002784,land,#f199ea,1221,TRT000692,43,35,87,83,64,60,65,60,2089,1340,2133,1388,2110,1365,2111,1365
PRV002785,land,#c2cb0a,1093,TRT000693,39,35,84,81,58,53,58,54,2098,1424,2143,1470,2117,1442,2117,1443
PRV002786,land,#46a4a9,1569,TRT000693,8,39,50,91,28,63,28,61,2067,1428,2109,1480,2087,1452,2087,1450
PRV002787,land,#534cb2,1245,TRT000693,0,0,42,40,22,20,23,18,2059,1389,2101,1429,2081,1409,2082,1407
PRV002788,land,#a9c336,1113,TRT000693,37,0,78,40,54,22,55,22,2096,1389,2137,1429,2113,1411,2114,1411
PRV002789,land,#4ac5ae,1089,TRT000694,59,38,101,86,79,58,78,59,2212,1312,2254,1360,2232,1332,2231,1333
PRV002790,land,#738d38,980,TRT000694,35,22,71,62,50,44,52,44,2188,1296,2224,1336,2203,1318,2205,1318
PRV002791,land,#5dd438,1562,TRT000694,0,16,40,71,21,42,21,41,2153,1290,2193,1345,2174,1316,2174,1315
PRV002792,land,#de96d4,1306,TRT000694,16,60,72,101,48,78,46,78,2169,1334,2225,1375,2201,1352,2199,1352
PRV002793,land,#013444,1344,TRT000694,84,0,117,50,101,22,101,23,2237,1274,2270,1324,2254,1296,2254,1297
PRV002794,land,#a52275,988,TRT000694,39,5,85,40,67,22,68,21,2192,1279,2238,1314,2220,1296,2221,1295
PRV002795,land,#961de0,1450,TRT000695,0,22,53,68,26,45,29,44,2105,1452,2158,1498,2131,1475,2134,1474
PRV002796,land,#376a5d,1025,TRT000695,21,0,62,36,44,16,43,14,2126,1430,2167,1466,2149,1446,2148,1444
PRV002797,land,#15e724,1349,TRT000695,56,2,97,44,77,21,76,21,2161,1432,2202,1474,2182,1451,2181,1451
PRV002798,land,#29e738,1144,TRT000695,45,37,89,86,65,56,65,59,2150,1467,2194,1516,2170,1486,2170,1489
PRV002799,land,#1351a3,976,TRT000695,20,58,68,97,45,77,43,78,2125,1488,2173,1527,2150,1507,2148,1508
PRV002800,land,#721341,1340,TRT000696,56,54,92,99,75,75,76,73,2170,1389,2206,1434,2189,1410,2190,1408
PRV002801,land,#6c777e,1529,TRT000696,0,26,51,72,25,48,28,47,2114,1361,2165,1407,2139,1383,2142,1382
PRV002802,land,#e1642e,1111,TRT000696,12,0,61,36,37,18,37,17,2126,1335,2175,1371,2151,1353,2151,1352
PRV002803,land,#a1724f,1320,TRT000696,15,57,63,96,41,78,42,79,2129,1392,2177,1431,2155,1413,2156,1414
PRV002804,land,#ec13aa,1290,TRT000696,48,17,95,57,70,39,71,37,2162,1352,2209,1392,2184,1374,2185,1372
PRV002805,land,#0ce1c7,1257,TRT000697,0,37,48,83,26,62,26,62,2069,1263,2117,1309,2095,1288,2095,1288
PRV002806,land,#c40269,1480,TRT000697,34,0,86,55,60,34,61,35,2103,1226,2155,1281,2129,1260,2130,1261
PRV002807,land,#b4ddb4,1392,TRT000697,47,47,97,84,72,67,69,69,2116,1273,2166,1310,2141,1293,2138,1295
PRV002808,land,#ca6411,923,TRT000697,13,69,56,109,38,87,37,88,2082,1295,2125,1335,2107,1313,2106,1314
PRV002809,land,#1983e0,983,TRT000697,50,82,90,116,69,98,71,98,2119,1308,2159,1342,2138,1324,2140,1324
PRV002810,land,#358204,1331,TRT000698,0,0,40,48,21,23,21,22,2133,1211,2173,1259,2154,1234,2154,1233
PRV002811,land,#fb1859,1473,TRT000698,18,35,63,80,42,59,42,57,2151,1246,2196,1291,2175,1270,2175,1268
PRV002812,land,#bfaf9e,1169,TRT000698,40,7,85,46,58,25,59,24,2173,1218,2218,1257,2191,1236,2192,1235
PRV002813,land,#bdd04e,1380,TRT000698,61,28,97,76,80,54,80,54,2194,1239,2230,1287,2213,1265,2213,1265
PRV002814,land,#957007,848,TRT000698,96,35,134,70,112,53,113,53,2229,1246,2267,1281,2245,1264,2246,1264
PRV002815,land,#0ca59b,1279,TRT000699,24,92,74,138,48,115,47,116,1825,1184,1875,1230,1849,1207,1848,1208
PRV002816,land,#cb4c73,1798,TRT000699,0,17,51,74,26,50,25,50,1801,1109,1852,1166,1827,1142,1826,1142
PRV002817,land,#65ad9c,1774,TRT000699,32,0,81,57,60,30,60,31,1833,1092,1882,1149,1861,1122,1861,1123
PRV002818,land,#0572b3,2090,TRT000699,38,55,87,108,66,80,65,81,1839,1147,1888,1200,1867,1172,1866,1173
PRV002819,land,#cf39c7,1561,TRT000699,2,72,42,123,19,95,18,97,1803,1164,1843,1215,1820,1187,1819,1189
PRV002820,land,#83b036,1474,TRT000699,6,121,52,162,28,143,29,144,1807,1213,1853,1254,1829,1235,1830,1236
PRV002821,land,#206c74,1632,TRT000699,50,109,92,162,73,140,73,139,1851,1201,1893,1254,1874,1232,1874,1231
PRV002822,land,#0f8dd0,1861,TRT000700,11,3,59,57,34,31,34,33,1734,1248,1782,1302,1757,1276,1757,1278
PRV002823,land,#12b1fe,1750,TRT000700,42,37,88,107,67,62,68,60,1765,1282,1811,1352,1790,1307,1791,1305
PRV002824,land,#3ffbb4,1603,TRT000700,0,54,52,102,25,78,26,79,1723,1299,1775,1347,1748,1323,1749,1324
PRV002825,land,#e9b0e4,1631,TRT000700,45,0,101,39,74,18,73,16,1768,1245,1824,1284,1797,1263,1796,1261
PRV002826,land,#f04601,1561,TRT000701,36,36,87,81,64,60,64,62,1755,1177,1806,1222,1783,1201,1783,1203
PRV002827,land,#b3b976,1542,TRT000701,27,0,83,50,54,26,52,27,1746,1141,1802,1191,1773,1167,1771,1168
PRV002828,land,#ad162d,1651,TRT000701,0,5,40,62,20,34,19,36,1719,1146,1759,1203,1739,1175,1738,1177
PRV002829,land,#0eaee2,1840,TRT000701,2,60,50,108,27,85,27,86,1721,1201,1769,1249,1746,1226,1746,1227
PRV002830,land,#d13358,1139,TRT000701,48,73,92,106,70,92,71,93,1767,1214,1811,1247,1789,1233,1790,1234
PRV002831,land,#b77ebd,1301,TRT000702,7,5,52,47,32,28,32,26,1665,1242,1710,1284,1690,1265,1690,1263
PRV002832,land,#fe4b9d,1645,TRT000702,0,41,48,93,25,64,27,64,1658,1278,1706,1330,1683,1301,1685,1301
PRV002833,land,#ac421b,1408,TRT000702,46,0,86,46,65,23,65,21,1704,1237,1744,1283,1723,1260,1723,1258
PRV002834,land,#5f3302,1686,TRT000702,39,45,80,109,60,73,62,70,1697,1282,1738,1346,1718,1310,1720,1307
PRV002835,land,#37592b,1669,TRT000703,51,33,99,77,77,52,75,51,1845,1287,1893,1331,1871,1306,1869,1305
PRV002836,land,#346edf,1415,TRT000703,9,36,53,79,30,58,29,58,1803,1290,1847,1333,1824,1312,1823,1312
PRV002837,land,#a12462,1492,TRT000703,0,78,50,122,25,99,24,99,1794,1332,1844,1376,1819,1353,1818,1353
PRV002838,land,#fc8e74,1404,TRT000703,18,0,59,42,41,21,39,20,1812,1254,1853,1296,1835,1275,1833,1274
PRV002839,land,#5ceb51,1324,TRT000703,36,61,84,112,57,84,57,84,1830,1315,1878,1366,1851,1338,1851,1338
PRV002840,land,#714e15,1370,TRT000703,58,1,99,37,79,17,78,16,1852,1255,1893,1291,1873,1271,1872,1270
PRV002841,land,#cc1f6d,1747,TRT000704,0,29,57,82,32,58,30,59,2034,1510,2091,1563,2066,1539,2064,1540
PRV002842,land,#9cb317,1366,TRT000704,53,28,124,66,85,46,80,48,2087,1509,2158,1547,2119,1527,2114,1529
PRV002843,land,#6c2a57,965,TRT000704,2,69,32,127,13,94,13,96,2036,1550,2066,1608,2047,1575,2047,1577
PRV002844,land,#928b2e,1336,TRT000704,40,0,99,44,68,24,72,24,2074,1481,2133,1525,2102,1505,2106,1505
PRV002845,land,#124859,1877,TRT000705,48,0,113,51,77,23,75,24,2039,1468,2104,1519,2068,1491,2066,1492
PRV002846,land,#f2748f,1131,TRT000705,23,32,70,75,46,53,44,55,2014,1500,2061,1543,2037,1521,2035,1523
PRV002847,land,#ac0471,1114,TRT000705,0,15,50,53,26,32,24,32,1991,1483,2041,1521,2017,1500,2015,1500
PRV002848,land,#240310,1712,TRT000706,46,48,91,97,71,73,73,72,1961,1544,2006,1593,1986,1569,1988,1568
PRV002849,land,#229a2d,1222,TRT000706,61,11,111,54,85,37,84,33,1976,1507,2026,1550,2000,1533,1999,1529
PRV002850,land,#60857e,1226,TRT000706,0,11,60,54,38,31,38,31,1915,1507,1975,1550,1953,1527,1953,1527
PRV002851,land,#03a725,1545,TRT000706,91,42,126,100,107,73,108,71,2006,1538,2041,1596,2022,1569,2023,1567
PRV002852,land,#27dba5,851,TRT000706,44,0,82,43,64,18,63,17,1959,1496,1997,1539,1979,1514,1978,1513
PRV002853,land,#270c84,1576,TRT000707,43,47,97,108,71,72,70,71,1958,1640,2012,1701,1986,1665,1985,1664
PRV002854,land,#9feaae,992,TRT000707,30,0,80,37,58,17,57,17,1945,1593,1995,1630,1973,1610,1972,1610
PRV002855,land,#767516,1498,TRT000707,65,1,104,57,86,30,85,29,1980,1594,2019,1650,2001,1623,2000,1622
PRV002856,land,#3fd487,1123,TRT000707,31,23,67,72,46,47,44,45,1946,1616,1982,1665,1961,1640,1959,1638
PRV002857,land,#7fcaa7,1514,TRT000707,96,1,139,58,115,24,115,25,2011,1594,2054,1651,2030,1617,2030,1618
PRV002858,land,#f77812,712,TRT000707,0,22,33,66,22,46,20,46,1915,1615,1948,1659,1937,1639,1935,1639
PRV002859,land,#7bb4b7,1554,TRT000708,50,41,102,80,75,58,76,57,2002,1363,2054,1402,2027,1380,2028,1379
PRV002860,land,#b815ac,1237,TRT000708,52,11,93,40,73,26,76,25,2004,1333,2045,1362,2025,1348,2028,1347
PRV002861,land,#e0353d,1540,TRT000708,0,0,53,41,26,20,29,19,1952,1322,2005,1363,1978,1342,1981,1341
PRV002862,land,#14d812,1559,TRT000708,0,27,50,77,20,50,22,50,1952,1349,2002,1399,1972,1372,1974,1372
PRV002863,land,#bb8525,1346,TRT000708,1,54,62,92,34,75,36,76,1953,1376,2014,1414,1986,1397,1988,1398
PRV002864,land,#deadc2,1409,TRT000709,44,42,89,96,69,69,68,70,1879,1360,1924,1414,1904,1387,1903,1388
PRV002865,land,#0cf7bc,1371,TRT000709,80,41,116,90,100,64,100,65,1915,1359,1951,1408,1935,1382,1935,1383
PRV002866,land,#0ba409,2263,TRT000709,0,2,69,67,40,41,41,40,1835,1320,1904,1385,1875,1359,1876,1358
PRV002867,land,#c5aaa0,2161,TRT000709,57,0,116,46,89,23,92,24,1892,1318,1951,1364,1924,1341,1927,1342
PRV002868,land,#89cc6b,1006,TRT000709,28,66,74,110,49,88,48,90,1863,1384,1909,1428,1884,1406,1883,1408
PRV002869,land,#eef1dc,1687,TRT000710,57,0,106,49,81,25,80,24,1933,1399,1982,1448,1957,1424,1956,1423
PRV002870,land,#575004,1459,TRT000710,36,33,90,77,61,56,62,55,1912,1432,1966,1476,1937,1455,1938,1454
PRV002871,land,#3a9f6d,1851,TRT000710,68,50,114,107,91,80,91,80,1944,1449,1990,1506,1967,1479,1967,1479
PRV002872,land,#c69a64,1237,TRT000710,0,7,59,54,38,29,37,29,1876,1406,1935,1453,1914,1428,1913,1428
PRV002873,land,#fc3317,1627,TRT000710,30,69,76,121,50,95,49,94,1906,1468,1952,1520,1926,1494,1925,1493
PRV002874,land,#437d8d,1047,TRT000711,56,44,93,88,75,66,76,68,2036,1434,2073,1478,2055,1456,2056,1458
PRV002875,land,#e40ba8,1170,TRT000711,31,52,66,96,47,76,47,78,2011,1442,2046,1486,2027,1466,2027,1468
PRV002876,land,#cce4b1,1868,TRT000711,40,0,86,54,63,28,63,31,2020,1390,2066,1444,2043,1418,2043,1421
PRV002877,land,#cb79ec,1262,TRT000711,1,54,34,104,18,77,18,76,1981,1444,2014,1494,1998,1467,1998,1466
PRV002878,land,#9082bb,1638,TRT000711,0,12,44,57,23,37,23,36,1980,1402,2024,1447,2003,1427,2003,1426
PRV002879,land,#a05cb5,566,TRT000712,0,0,42,33,20,16,20,16,2015,1170,2057,1203,2035,1186,2035,1186
PRV002880,land,#6e1569,834,TRT000713,0,0,50,31,28,15,28,15,4868,1179,4918,1210,4896,1194,4896,1194
PRV002881,ocean,#02416f,11079,TRT000715,0,5,159,149,94,75,90,73,3511,1458,3670,1602,3605,1528,3601,1526
PRV002882,ocean,#0f3e75,12921,TRT000715,144,0,309,110,224,46,217,45,3655,1453,3820,1563,3735,1499,3728,1498
PRV002883,ocean,#371095,13455,TRT000715,208,60,335,218,266,140,266,139,3719,1513,3846,1671,3777,1593,3777,1592
PRV002884,ocean,#031c80,10457,TRT000715,67,75,208,208,155,141,149,140,3578,1528,3719,1661,3666,1594,3660,1593
PRV002885,ocean,#162398,8873,TRT000715,228,154,386,283,319,221,322,223,3739,1607,3897,1736,3830,1674,3833,1676
PRV002886,ocean,#091070,10194,TRT000714,13,169,143,302,71,243,70,245,3586,1336,3716,1469,3644,1410,3643,1412
PRV002887,ocean,#1e116c,9639,TRT000714,144,162,282,290,212,236,214,239,3717,1329,3855,1457,3785,1403,3787,1406
PRV002888,ocean,#1b37ab,9854,TRT000714,78,130,206,286,145,194,141,197,3651,1297,3779,1453,3718,1361,3714,1364
PRV002889,ocean,#211ca8,9642,TRT000714,215,86,346,230,287,159,292,162,3788,1253,3919,1397,3860,1326,3865,1329
PRV002890,ocean,#0838a6,13822,TRT000714,0,41,166,176,89,115,95,112,3573,1208,3739,1343,3662,1282,3668,1279
PRV002891,ocean,#2b297a,15459,TRT000714,153,0,311,161,223,80,228,89,3726,1167,3884,1328,3796,1247,3801,1256
PRV002892,ocean,#032d8c,14397,TRT000717,90,68,247,213,168,143,164,140,3449,1282,3606,1427,3527,1357,3523,1354
PRV002893,ocean,#101470,12033,TRT000717,0,175,153,307,89,257,90,255,3359,1389,3512,1521,3448,1471,3449,1469
PRV002894,ocean,#0e11a0,9981,TRT000717,65,0,216,122,124,62,127,57,3424,1214,3575,1336,3483,1276,3486,1271
PRV002895,ocean,#2f0e8a,12194,TRT000716,10,0,175,141,101,78,99,81,3812,1335,3977,1476,3903,1413,3901,1416
PRV002896,ocean,#2a2272,8640,TRT000716,108,70,231,205,166,148,170,148,3910,1405,4033,1540,3968,1483,3972,1483
PRV002897,ocean,#05216b,11179,TRT000716,0,108,123,265,62,183,61,186,3802,1443,3925,1600,3864,1518,3863,1521
PRV002898,ocean,#1d1379,10403,TRT000716,42,249,185,394,107,312,109,314,3844,1584,3987,1729,3909,1647,3911,1649
PRV002899,ocean,#1a06ac,10209,TRT000716,90,187,235,304,163,238,158,235,3892,1522,4037,1639,3965,1573,3960,1570
PRV002900,land,#3bece2,1083,TRT000719,21,8,64,42,44,27,44,27,3360,1267,3403,1301,3383,1286,3383,1286
PRV002901,land,#e2f9bd,797,TRT000719,0,32,32,74,19,54,17,54,3339,1291,3371,1333,3358,1313,3356,1313
PRV002902,land,#aafe40,977,TRT000719,31,43,69,76,49,57,46,58,3370,1302,3408,1335,3388,1316,3385,1317
PRV002903,land,#6eae02,1407,TRT000719,60,0,95,53,77,30,77,31,3399,1259,3434,1312,3416,1289,3416,1290
PRV002904,land,#2d65c4,921,TRT000719,19,68,60,97,38,83,36,84,3358,1327,3399,1356,3377,1342,3375,1343
PRV002905,land,#a35b2b,1517,TRT000719,56,53,109,97,80,74,78,75,3395,1312,3448,1356,3419,1333,3417,1334
PRV002906,land,#345426,1275,TRT000720,0,57,41,113,21,81,20,80,3280,1246,3321,1302,3301,1270,3300,1269
PRV002907,land,#430e23,1166,TRT000720,0,32,53,64,28,48,27,46,3280,1221,3333,1253,3308,1237,3307,1235
PRV002908,land,#5f35e7,714,TRT000720,13,0,50,33,28,19,28,18,3293,1189,3330,1222,3308,1208,3308,1207
PRV002909,land,#9f0d29,1387,TRT000720,36,40,86,90,58,70,56,67,3316,1229,3366,1279,3338,1259,3336,1256
PRV002910,land,#85db07,1869,TRT000720,22,86,83,134,52,107,52,105,3302,1275,3363,1323,3332,1296,3332,1294
PRV002911,ocean,#184d98,6316,TRT000718,46,187,168,293,114,245,108,246,3495,1094,3617,1200,3563,1152,3557,1153
PRV002912,ocean,#11237f,10691,TRT000718,124,127,245,248,189,185,189,187,3573,1034,3694,1155,3638,1092,3638,1094
PRV002913,ocean,#2d267b,8888,TRT000718,122,242,240,362,175,300,171,303,3571,1149,3689,1269,3624,1207,3620,1210
PRV002914,ocean,#173b6d,7336,TRT000718,0,259,131,365,74,310,76,313,3449,1166,3580,1272,3523,1217,3525,1220
PRV002915,ocean,#3b4f9e,11028,TRT000718,212,207,369,315,285,252,279,257,3661,1114,3818,1222,3734,1159,3728,1164
PRV002916,ocean,#1b1aa8,11131,TRT000718,225,58,351,215,282,150,286,158,3674,965,3800,1122,3731,1057,3735,1065
PRV002917,ocean,#1e03a2,15565,TRT000718,37,0,279,129,179,68,182,69,3486,907,3728,1036,3628,975,3631,976
PRV002918,land,#abed95,1203,TRT000721,18,42,61,85,42,63,41,63,3345,1232,3388,1275,3369,1253,3368,1253
PRV002919,land,#f85e64,947,TRT000721,61,44,102,79,81,63,81,64,3388,1234,3429,1269,3408,1253,3408,1254
PRV002920,land,#c5d980,1554,TRT000721,0,0,52,50,26,26,27,26,3327,1190,3379,1240,3353,1216,3354,1216
PRV002921,land,#bde447,1029,TRT000721,43,17,84,60,62,39,64,41,3370,1207,3411,1250,3389,1229,3391,1231
PRV002922,land,#2e7f56,357,TRT000722,0,0,31,26,16,14,16,14,3268,1191,3299,1217,3284,1205,3284,1205
PRV002923,ocean,#272873,12971,TRT000723,106,134,267,301,188,220,183,222,3673,832,3834,999,3755,918,3750,920
PRV002924,ocean,#2717ae,6739,TRT000723,0,0,184,109,83,62,82,61,3567,698,3751,807,3650,760,3649,759
PRV002925,ocean,#374070,18578,TRT000723,171,76,390,236,268,144,265,147,3738,774,3957,934,3835,842,3832,845
PRV002926,ocean,#0641a1,12301,TRT000724,105,0,242,153,175,81,177,81,3855,856,3992,1009,3925,937,3927,937
PRV002927,ocean,#0a22b2,14197,TRT000724,27,173,182,319,105,243,107,237,3777,1029,3932,1175,3855,1099,3857,1093
PRV002928,ocean,#17347b,13402,TRT000724,149,127,277,277,214,200,218,200,3899,983,4027,1133,3964,1056,3968,1056
PRV002929,ocean,#1d1b65,12231,TRT000724,0,67,155,206,80,143,82,136,3750,923,3905,1062,3830,999,3832,992
PRV002930,land,#0ae839,1025,TRT000727,96,73,136,117,120,92,119,92,4983,1270,5023,1314,5007,1289,5006,1289
PRV002931,land,#7735f8,1101,TRT000727,91,41,136,78,119,63,123,63,4978,1238,5023,1275,5006,1260,5010,1260
PRV002932,land,#7ef293,1746,TRT000727,85,7,136,61,111,33,110,37,4972,1204,5023,1258,4998,1230,4997,1234
PRV002933,land,#653ef9,1825,TRT000727,51,0,101,57,76,29,76,28,4938,1197,4988,1254,4963,1226,4963,1225
PRV002934,land,#2a071b,926,TRT000727,0,10,50,45,27,28,26,27,4887,1207,4937,1242,4914,1225,4913,1224
PRV002935,land,#385cd2,113,TRT000728,0,0,23,22,12,10,12,10,4463,1198,4486,1220,4475,1208,4475,1208
PRV002936,land,#b5ca3d,340,TRT000729,0,0,26,32,12,15,12,15,3272,1210,3298,1242,3284,1225,3284,1225
PRV002937,ocean,#1d436b,10259,TRT000726,129,219,253,392,192,288,193,285,3952,1320,4076,1493,4015,1389,4016,1386
PRV002938,ocean,#321e9a,11336,TRT000726,63,125,188,264,133,189,131,192,3886,1226,4011,1365,3956,1290,3954,1293
PRV002939,ocean,#090c6d,15276,TRT000726,0,13,173,154,101,86,103,87,3823,1114,3996,1255,3924,1187,3926,1188
PRV002940,ocean,#103999,15859,TRT000726,168,0,342,129,243,75,241,79,3991,1101,4165,1230,4066,1176,4064,1180
PRV002941,ocean,#111d75,10637,TRT000726,178,128,310,247,237,177,240,178,4001,1229,4133,1348,4060,1278,4063,1279
PRV002942,land,#0f2208,1561,TRT000730,2,0,46,52,19,25,19,24,5024,1215,5068,1267,5041,1240,5041,1239
PRV002943,land,#65e8bd,1348,TRT000730,3,35,57,81,35,58,36,58,5025,1250,5079,1296,5057,1273,5058,1273
PRV002944,land,#1a1355,1421,TRT000730,0,53,46,104,18,83,18,82,5022,1268,5068,1319,5040,1298,5040,1297
PRV002945,land,#25bc26,1145,TRT000730,41,17,88,62,61,40,63,41,5063,1232,5110,1277,5083,1255,5085,1256
PRV002946,land,#69f2e6,1358,TRT000730,54,48,109,93,82,68,78,72,5076,1263,5131,1308,5104,1283,5100,1287
PRV002947,land,#b3bc44,1184,TRT000730,88,77,151,125,114,103,112,97,5110,1292,5173,1340,5136,1318,5134,1312
PRV002948,ocean,#29069a,16126,TRT000725,46,118,212,261,129,199,132,207,4061,1273,4227,1416,4144,1354,4147,1362
PRV002949,ocean,#3b3ba1,15018,TRT000725,199,56,362,217,280,149,281,154,4214,1211,4377,1372,4295,1304,4296,1309
PRV002950,ocean,#003877,17374,TRT000725,97,0,275,160,186,77,185,80,4112,1155,4290,1315,4201,1232,4200,1235
PRV002951,ocean,#121677,11723,TRT000725,175,195,307,327,240,261,245,266,4190,1350,4322,1482,4255,1416,4260,1421
PRV002952,ocean,#123183,8207,TRT000725,359,143,533,262,428,208,424,204,4374,1298,4548,1417,4443,1363,4439,1359
PRV002953,ocean,#2f1d94,9235,TRT000725,295,165,409,303,345,239,353,244,4310,1320,4424,1458,4360,1394,4368,1399
PRV002954,ocean,#270d96,9607,TRT000725,77,259,201,371,133,308,127,314,4092,1414,4216,1526,4148,1463,4142,1469
PRV002955,ocean,#3540b2,10098,TRT000725,0,228,95,394,49,323,46,322,4015,1383,4110,1549,4064,1478,4061,1477
PRV002956,ocean,#2237a2,10510,TRT000731,118,83,255,215,198,164,205,161,4010,1616,4147,1748,4090,1697,4097,1694
PRV002957,ocean,#0a36ac,12246,TRT000731,126,204,280,316,197,259,199,261,4018,1737,4172,1849,4089,1792,4091,1794
PRV002958,ocean,#1609b2,20204,TRT000731,0,140,137,332,68,241,69,243,3892,1673,4029,1865,3960,1774,3961,1776
PRV002959,ocean,#110396,15031,TRT000731,64,0,238,171,156,86,150,93,3956,1533,4130,1704,4048,1619,4042,1626
PRV002960,ocean,#0c42a6,14915,TRT000732,166,131,313,307,231,215,234,213,4263,1598,4410,1774,4328,1682,4331,1680
PRV002961,ocean,#2d2aa1,14557,TRT000732,34,138,169,283,99,205,101,204,4131,1605,4266,1750,4196,1672,4198,1671
